pmid	title	virus_name	virus_abbr	virus_family	virus_genus	host_phylum	host_class	host_common_name	host_association_method	discovery_context
32619629	Differential expression of microRNAs in mud crab Scylla paramamosain in response to white spot syndrome virus (WSSV) inf	white spot syndrome virus	WSSV	Nimaviridae	Whispovirus	Arthropoda	Malacostraca	crustacean	disease_outbreak	metagenomic_with_host_evidence
32634862	Ecological perspective of disease-resistance prevalence in Penaeus monodon.	white spot syndrome virus	WSSV	Nimaviridae	Whispovirus	Arthropoda	Malacostraca	crustacean	disease_outbreak	metagenomic_with_host_evidence
32663545	Effective suppression of yellow head virus replication in Penaeus monodon hemocytes using constitutive expression vector	yellow head virus	YHV	Roniviridae	Okavirus	Arthropoda	Malacostraca	crustacean	confirmed_infection	isolated_and_cultured
32668696	Molecular and Functional Diversity of Crustin-Like Genes in the Shrimp 	white spot syndrome virus	WSSV	Nimaviridae	Whispovirus	Arthropoda	Malacostraca	crustacean	disease_outbreak	metagenomic_with_host_evidence
32692995	A novel SNW/SKIP domain-containing protein, Bx42, is involved in the antibacterial responses of Macrobrachium nipponense	white spot syndrome virus	WSSV	Nimaviridae	Whispovirus	Arthropoda	Malacostraca	crustacean	disease_outbreak	metagenomic_with_host_evidence
32693160	A barrier-to-autointegration factor promotes white spot syndrome virus infection in a crustacean Cherax quadricarinatus.	white spot syndrome virus	WSSV	Nimaviridae	Whispovirus	Arthropoda	Malacostraca	crustacean	disease_outbreak	metagenomic_with_host_evidence
32708590	Shedding the Light on 	white spot syndrome virus	WSSV	Nimaviridae	Whispovirus	Arthropoda	Malacostraca	crustacean	disease_outbreak	metagenomic_with_host_evidence
32712503	Identification of a dorsal transcription factor (MnDorsal) from Macrobrachium nipponense and its role in innate immunity	white spot syndrome virus	WSSV	Nimaviridae	Whispovirus	Arthropoda	Malacostraca	crustacean	disease_outbreak	metagenomic_with_host_evidence
32738334	Elucidation of metabolic responses in mud crab Scylla paramamosain challenged to WSSV infection by integration of metabo	white spot syndrome virus	WSSV	Nimaviridae	Whispovirus	Arthropoda	Malacostraca	crustacean	disease_outbreak	metagenomic_with_host_evidence
32747089	Identification and functional characterization of a novel C-type lectin from the kuruma shrimp, Marsupenaeus japonicus.	white spot syndrome virus	WSSV	Nimaviridae	Whispovirus	Arthropoda	Malacostraca	crustacean	disease_outbreak	metagenomic_with_host_evidence
32747089	Identification and functional characterization of a novel C-type lectin from the kuruma shrimp, Marsupenaeus japonicus.	white spot syndrome virus	WSSV	Nimaviridae	Whispovirus	Cnidaria	Hydrozoa	cnidarian	disease_outbreak	metagenomic_with_host_evidence
32750398	F1 ATP synthase β subunit is a putative receptor involved in white spot syndrome virus infection in shrimp by binding wi	white spot syndrome virus	WSSV	Nimaviridae	Whispovirus	Arthropoda	Malacostraca	crustacean	disease_outbreak	metagenomic_with_host_evidence
32750545	Identification of two carcinin isoforms (MnCarc1 and MnCarc2) and their function in the antimicrobial immunity of Macrob	white spot syndrome virus	WSSV	Nimaviridae	Whispovirus	Arthropoda	Malacostraca	crustacean	disease_outbreak	metagenomic_with_host_evidence
32751093	Immune Control of Herpesvirus Infection in Molluscs.	ostreid herpesvirus	OsHV	Malacoherpesviridae	Ostreavirus	Mollusca	Bivalvia	mollusk	disease_outbreak	metagenomic_with_host_evidence
32754900	Investigation into white spots in the carapace of a moribund mud crab (Scylla serrata) from a white spot syndrome virus 	white spot syndrome virus	WSSV	Nimaviridae	Whispovirus	Arthropoda	Malacostraca	crustacean	disease_outbreak	isolated_and_cultured
32765486	CgMyD88s Serves as an Innate Immune System Plug During Ostreid Herpesvirus 1 Infection in the Pacific Oyster (	ostreid herpesvirus 1	OsHV-1	Malacoherpesviridae	Ostreavirus	Mollusca	Bivalvia	mollusk	disease_outbreak	metagenomic_with_host_evidence
32765486	CgMyD88s Serves as an Innate Immune System Plug During Ostreid Herpesvirus 1 Infection in the Pacific Oyster (	ostreid herpesvirus	OsHV	Malacoherpesviridae	Ostreavirus	Mollusca	Bivalvia	mollusk	disease_outbreak	metagenomic_with_host_evidence
32778727	Genome reconstruction of white spot syndrome virus (WSSV) from archival Davidson's-fixed paraffin embedded shrimp (Penae	white spot syndrome virus	WSSV	Nimaviridae	Whispovirus	Arthropoda	Malacostraca	crustacean	disease_outbreak	metagenomic_with_host_evidence
32784011	The LARK protein is involved in antiviral and antibacterial responses in shrimp by regulating humoral immunity.	white spot syndrome virus	WSSV	Nimaviridae	Whispovirus	Arthropoda	Malacostraca	crustacean	disease_outbreak	metagenomic_with_host_evidence
32789745	White spot syndrome virus (WSSV) disturbs the intestinal microbiota of shrimp (Penaeus vannamei) reared in biofloc and c	white spot syndrome virus	WSSV	Nimaviridae	Whispovirus	Arthropoda	Malacostraca	crustacean	confirmed_infection	metagenomic_with_host_evidence
32816959	High temperature induces transcriptomic changes in 	ostreid herpesvirus 1	OsHV-1	Malacoherpesviridae	Ostreavirus	Mollusca	Bivalvia	mollusk	confirmed_infection	metagenomic_with_host_evidence
32816959	High temperature induces transcriptomic changes in 	ostreid herpesvirus	OsHV	Malacoherpesviridae	Ostreavirus	Mollusca	Bivalvia	mollusk	confirmed_infection	metagenomic_with_host_evidence
32841684	Shrimp SIRT1 activates of the WSSV IE1 promoter independently of the NF-κB binding site.	white spot syndrome virus	WSSV	Nimaviridae	Whispovirus	Arthropoda	Malacostraca	crustacean	disease_outbreak	metagenomic_with_host_evidence
32846506	Unraveling concordant and varying responses of oyster species to Ostreid Herpesvirus 1 variants.	ostreid herpesvirus 1	OsHV-1	Malacoherpesviridae	Ostreavirus	Mollusca	Bivalvia	mollusk	disease_outbreak	metagenomic_with_host_evidence
32846506	Unraveling concordant and varying responses of oyster species to Ostreid Herpesvirus 1 variants.	ostreid herpesvirus	OsHV	Malacoherpesviridae	Ostreavirus	Mollusca	Bivalvia	mollusk	disease_outbreak	metagenomic_with_host_evidence
32853878	Identification of candidate microRNAs from Ostreid herpesvirus-1 (OsHV-1) and their potential role in the infection of P	ostreid herpesvirus	OsHV	Malacoherpesviridae	Ostreavirus	Mollusca	Bivalvia	mollusk	confirmed_infection	metagenomic_with_host_evidence
32862508	Macrobrachium rosenbergii nodavirus virus-like particles attach to fucosylated glycans in the gills of the giant freshwa	macrobrachium rosenbergii nodavirus	MrNV	Nodaviridae	Alphanodavirus	Arthropoda	Malacostraca	crustacean	confirmed_infection	metagenomic_with_host_evidence
32914203	Elucidation of Gut Microbiota in Mud Crab Scylla paramamosain Challenged to WSSV and Aeromonas hydrophila.	white spot syndrome virus	WSSV	Nimaviridae	Whispovirus	Arthropoda	Malacostraca	crustacean	disease_outbreak	metagenomic_with_host_evidence
32914310	In silico studies on the interaction of phage displayed biorecognition element (TFQAFDLSPFPS) with the structural protei	white spot syndrome virus	WSSV	Nimaviridae	Whispovirus	Arthropoda	Malacostraca	crustacean	disease_outbreak	metagenomic_with_host_evidence
32917059	A Single-Tube HNB-Based Loop-Mediated Isothermal Amplification for the Robust Detection of the 	ostreid herpesvirus 1	OsHV-1	Malacoherpesviridae	Ostreavirus	Mollusca	Bivalvia	mollusk	disease_outbreak	metagenomic_with_host_evidence
32917059	A Single-Tube HNB-Based Loop-Mediated Isothermal Amplification for the Robust Detection of the 	ostreid herpesvirus	OsHV	Malacoherpesviridae	Ostreavirus	Mollusca	Bivalvia	mollusk	disease_outbreak	metagenomic_with_host_evidence
32937164	LvCSN5 is involved in WSSV infection via interaction with wsv006.	white spot syndrome virus	WSSV	Nimaviridae	Whispovirus	Arthropoda	Malacostraca	crustacean	disease_outbreak	metagenomic_with_host_evidence
32948008	Detection and Phylogenetic Analyses of Taura Syndrome Virus from Archived Davidson's-Fixed Paraffin-Embedded Shrimp Tiss	taura syndrome virus	TSV	Dicistroviridae	Aparavirus	Arthropoda	Malacostraca	crustacean	confirmed_infection	metagenomic_with_host_evidence
32967962	White Spot Syndrome Virus Benefits from Endosomal Trafficking, Substantially Facilitated by a Valosin-Containing Protein	white spot syndrome virus	WSSV	Nimaviridae	Whispovirus	Arthropoda	Malacostraca	crustacean	confirmed_infection	isolated_and_cultured
32969347	Susceptibility of five different sizes of pathogenfree Litopenaeus vannamei to white spot syndrome virus (WSSV) by intra	white spot syndrome virus	WSSV	Nimaviridae	Whispovirus	Arthropoda	Malacostraca	crustacean	confirmed_infection	metagenomic_with_host_evidence
33004060	Host plasticity supports spread of an aquaculture introduced virus to an ecosystem engineer.	ostreid herpesvirus	OsHV	Malacoherpesviridae	Ostreavirus	Mollusca	Bivalvia	mollusk	confirmed_infection	metagenomic_with_host_evidence
33007335	Toll receptor 2 (Toll2) positively regulates antibacterial immunity but promotes white spot syndrome virus (WSSV) infect	white spot syndrome virus	WSSV	Nimaviridae	Whispovirus	Arthropoda	Malacostraca	crustacean	disease_outbreak	metagenomic_with_host_evidence
33023199	A Novel RNA Virus, Macrobrachium rosenbergii Golda Virus (MrGV), Linked to Mass Mortalities of the Larval Giant Freshwat	yellow head virus	YHV	Roniviridae	Okavirus	Arthropoda	Malacostraca	crustacean	disease_outbreak	metagenomic_with_host_evidence
33035653	The regulation of immune responses against white spot syndrome virus or Vibrio alginolyticus in toll-like receptors sile	white spot syndrome virus	WSSV	Nimaviridae	Whispovirus	Arthropoda	Malacostraca	crustacean	disease_outbreak	metagenomic_with_host_evidence
33042123	TNF-Receptor-Associated Factor 3 in 	white spot syndrome virus	WSSV	Nimaviridae	Whispovirus	Arthropoda	Malacostraca	crustacean	disease_outbreak	metagenomic_with_host_evidence
33059045	Expression and functional characterization of the CUB domain-containing protein from the triangle sail mussel (Hyriopsis	white spot syndrome virus	WSSV	Nimaviridae	Whispovirus	Mollusca	Bivalvia	mollusk	disease_outbreak	metagenomic_with_host_evidence
33097672	The shrimp nephrocomplex serves as a major portal of pathogen entry and is involved in the molting process.	white spot syndrome virus	WSSV	Nimaviridae	Whispovirus	Arthropoda	Malacostraca	crustacean	confirmed_infection	metagenomic_with_host_evidence
33108263	ICTV Virus Taxonomy Profile: 	yellow head virus	YHV	Roniviridae	Okavirus	Arthropoda	Malacostraca	crustacean	disease_outbreak	metagenomic_with_host_evidence
33137394	CqPP2A inhibits white spot syndrome virus infection by up-regulating antimicrobial substances expression in red claw cra	white spot syndrome virus	WSSV	Nimaviridae	Whispovirus	Arthropoda	Malacostraca	crustacean	disease_outbreak	metagenomic_with_host_evidence
33161091	A Litopenaeus vannamei TRIM32 gene is involved in oxidative stress response and innate immunity.	white spot syndrome virus	WSSV	Nimaviridae	Whispovirus	Arthropoda	Malacostraca	crustacean	disease_outbreak	metagenomic_with_host_evidence
33169393	Silencing of prophenoloxidase (proPO) gene in freshwater prawn, Macrobrachium rosenbergii, makes them susceptible to whi	white spot syndrome virus	WSSV	Nimaviridae	Whispovirus	Arthropoda	Malacostraca	crustacean	disease_outbreak	metagenomic_with_host_evidence
33197475	Structure analysis of thymidylate synthase from white spot syndrome virus reveals WSSV-specific structural elements.	white spot syndrome virus	WSSV	Nimaviridae	Whispovirus	Arthropoda	Malacostraca	crustacean	disease_outbreak	metagenomic_with_host_evidence
33217412	Recent progress in the research of exosomes and Dscam regulated crab antiviral immunity.	white spot syndrome virus	WSSV	Nimaviridae	Whispovirus	Arthropoda	Malacostraca	crustacean	disease_outbreak	metagenomic_with_host_evidence
33239674	Genomic selection for white spot syndrome virus resistance in whiteleg shrimp boosts survival under an experimental chal	white spot syndrome virus	WSSV	Nimaviridae	Whispovirus	Arthropoda	Malacostraca	crustacean	disease_outbreak	metagenomic_with_host_evidence
33253753	Recent insights into anti-WSSV immunity in crayfish.	white spot syndrome virus	WSSV	Nimaviridae	Whispovirus	Arthropoda	Malacostraca	crustacean	disease_outbreak	metagenomic_with_host_evidence
33264652	'PmLyO-Sf9 - WSSV complex' could be a platform for elucidating the mechanism of viral entry, cellular apoptosis and repl	white spot syndrome virus	WSSV	Nimaviridae	Whispovirus	Arthropoda	Malacostraca	crustacean	disease_outbreak	metagenomic_with_host_evidence
33301932	Identification and characterization of a Toll-like receptor gene from Macrobrachium nipponense.	white spot syndrome virus	WSSV	Nimaviridae	Whispovirus	Arthropoda	Malacostraca	crustacean	disease_outbreak	metagenomic_with_host_evidence
33324423	GSK3β Plays a Negative Role During White Spot Syndrome Virus (WSSV) Infection by Regulating NF-κB Activity in Shrimp 	white spot syndrome virus	WSSV	Nimaviridae	Whispovirus	Arthropoda	Malacostraca	crustacean	disease_outbreak	metagenomic_with_host_evidence
33331289	Association between ALFPm3 single nucleotide polymorphism and white spot syndrome virus resistance in black tiger shrimp	white spot syndrome virus	WSSV	Nimaviridae	Whispovirus	Arthropoda	Malacostraca	crustacean	disease_outbreak	metagenomic_with_host_evidence
33338519	Innate immune responses against viral pathogens in Macrobrachium.	white spot syndrome virus	WSSV	Nimaviridae	Whispovirus	Arthropoda	Malacostraca	crustacean	disease_outbreak	metagenomic_with_host_evidence
33338519	Innate immune responses against viral pathogens in Macrobrachium.	macrobrachium rosenbergii nodavirus	MrNV	Nodaviridae	Alphanodavirus	Arthropoda	Malacostraca	crustacean	disease_outbreak	metagenomic_with_host_evidence
33348814	Differential Mortality and High Viral Load in Naive Pacific Oyster Families Exposed to OsHV-1 Suggests Tolerance Rather 	ostreid herpesvirus	OsHV	Malacoherpesviridae	Ostreavirus	Mollusca	Bivalvia	mollusk	disease_outbreak	metagenomic_with_host_evidence
33359206	Characterization and functional analysis of fibrinogen-related protein (FreP) in the black tiger shrimp, Penaeus monodon	white spot syndrome virus	WSSV	Nimaviridae	Whispovirus	Arthropoda	Malacostraca	crustacean	disease_outbreak	isolated_and_cultured
33365030	Differential Apoptotic Responses of Hemocyte Subpopulations to White Spot Syndrome Virus Infection in 	white spot syndrome virus	WSSV	Nimaviridae	Whispovirus	Arthropoda	Malacostraca	crustacean	disease_outbreak	metagenomic_with_host_evidence
33381114	A Novel Forkhead Box Protein P (FoxP) From 	white spot syndrome virus	WSSV	Nimaviridae	Whispovirus	Arthropoda	Malacostraca	crustacean	disease_outbreak	metagenomic_with_host_evidence
33381620	Genomic and antibody-based assays for the detection of Indian strains of 	macrobrachium rosenbergii nodavirus	MrNV	Nodaviridae	Alphanodavirus	Arthropoda	Malacostraca	crustacean	disease_outbreak	isolated_and_cultured
33396160	Immune toxicity of phenanthrene and its combined effects of white spot syndrome virus on the survival of kuruma shrimp (	white spot syndrome virus	WSSV	Nimaviridae	Whispovirus	Arthropoda	Malacostraca	crustacean	disease_outbreak	metagenomic_with_host_evidence
33444644	In Litopenaeus vannamei, the cuticular chitin-binding proteins LvDD9A and LvDD9B retard AHPND pathogenesis but facilitat	white spot syndrome virus	WSSV	Nimaviridae	Whispovirus	Arthropoda	Malacostraca	crustacean	disease_outbreak	metagenomic_with_host_evidence
33472086	Surveillance of disease incidence in shrimp farms located in the east coastal region of India and in vitro antibacterial	white spot syndrome virus	WSSV	Nimaviridae	Whispovirus	Arthropoda	Malacostraca	crustacean	disease_outbreak	metagenomic_with_host_evidence
